ExperimentName,Subject,Session,Age,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Procedure[Block],Running[Block],SpeakerList,SpeakerList.Cycle,SpeakerList.Sample,SpeakerNumber,Trial,Decision.ACC,Decision.CRESP,Decision.DurationError,Decision.OnsetDelay,Decision.OnsetTime,Decision.RESP,Decision.RT,Decision.RTTime,Procedure[Trial],RandomizeSound,Running[Trial],SecondSenarioList,SecondSenarioList.Cycle,SecondSenarioList.Sample,SenarioList,SenarioList.Cycle,SenarioList.Sample,SenarioNumber,SoundFile,SoundFile2,SoundStim
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,1,0,,-999999,28,133904,2,541,134445,SenarioProc,2,SenarioList,,,,7,1,1,7,5_7_pan.wav,5_7_con.wav,5_7_pan.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,2,0,,-999999,30,140337,2,548,140885,SenarioProc,1,SenarioList,,,,5,1,2,5,5_5_con.wav,5_5_pan.wav,5_5_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,3,0,,-999999,36,147353,2,620,147973,SenarioProc,1,SenarioList,,,,3,1,3,3,5_3_con.wav,5_3_pan.wav,5_3_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,4,0,,-999999,30,153086,2,247,153333,SenarioProc,2,SenarioList,,,,9,1,4,9,5_9_pan.wav,5_9_con.wav,5_9_pan.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,5,0,,-999999,30,158386,1,483,158869,SenarioProc,1,SenarioList,,,,8,1,5,8,5_8_con.wav,5_8_pan.wav,5_8_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,6,0,,-999999,35,164152,1,613,164765,SenarioProc,1,SenarioList,,,,10,1,6,10,5_10_con.wav,5_10_pan.wav,5_10_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,7,0,,-999999,43,170019,1,506,170525,SenarioProc,1,SenarioList,,,,4,1,7,4,5_4_con.wav,5_4_pan.wav,5_4_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,8,0,,-999999,43,175869,1,872,176741,SenarioProc,1,SenarioList,,,,2,1,8,2,5_2_con.wav,5_2_pan.wav,5_2_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,9,0,,-999999,36,181502,2,223,181725,SenarioProc,2,SenarioList,,,,1,1,9,1,5_1_pan.wav,5_1_con.wav,5_1_pan.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,10,0,,-999999,32,187018,2,723,187741,SenarioProc,1,SenarioList,,,,6,1,10,6,5_6_con.wav,5_6_pan.wav,5_6_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,11,0,,-999999,29,193385,1,764,194149,SoundProc,,SecondSenarioList,7,2,1,,,,7,5_7_con.wav,5_7_pan.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,12,0,,-999999,36,199201,2,116,199317,SoundProc,,SecondSenarioList,8,2,2,,,,8,5_8_pan.wav,5_8_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,13,0,,-999999,39,204585,2,1412,205997,SoundProc,,SecondSenarioList,10,2,3,,,,10,5_10_pan.wav,5_10_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,14,0,,-999999,42,211118,1,631,211749,SoundProc,,SecondSenarioList,9,2,4,,,,9,5_9_con.wav,5_9_pan.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,15,0,,-999999,35,217651,2,1105,218756,SoundProc,,SecondSenarioList,5,2,5,,,,5,5_5_pan.wav,5_5_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,16,0,,-999999,41,223917,1,1135,225052,SoundProc,,SecondSenarioList,2,2,6,,,,2,5_2_pan.wav,5_2_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,17,0,,-999999,35,229801,1,491,230292,SoundProc,,SecondSenarioList,1,2,7,,,,1,5_1_con.wav,5_1_pan.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,18,0,,-999999,38,235534,2,102,235636,SoundProc,,SecondSenarioList,4,2,8,,,,4,5_4_pan.wav,5_4_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,19,0,,-999999,28,242133,2,23,242156,SoundProc,,SecondSenarioList,3,2,9,,,,3,5_3_pan.wav,5_3_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,1,Blockproc,SpeakerList,5,1,1,5,20,0,,-999999,34,247450,2,546,247996,SoundProc,,SecondSenarioList,6,2,10,,,,6,5_6_pan.wav,5_6_con.wav,
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,1,0,,-999999,31,261416,1,212,261628,SenarioProc,1,SenarioList,,,,1,2,11,1,1_1_con.wav,1_1_pan.wav,1_1_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,2,0,,-999999,30,266466,1,58,266524,SenarioProc,1,SenarioList,,,,4,2,12,4,1_4_con.wav,1_4_pan.wav,1_4_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,3,0,,-999999,31,271066,1,82,271148,SenarioProc,1,SenarioList,,,,2,2,13,2,1_2_con.wav,1_2_pan.wav,1_2_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,4,0,,-999999,34,275999,1,477,276476,SenarioProc,1,SenarioList,,,,9,2,14,9,1_9_con.wav,1_9_pan.wav,1_9_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,5,0,,-999999,34,281249,1,1067,282316,SenarioProc,1,SenarioList,,,,7,2,15,7,1_7_con.wav,1_7_pan.wav,1_7_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,6,0,,-999999,33,287099,2,297,287396,SenarioProc,1,SenarioList,,,,8,2,16,8,1_8_con.wav,1_8_pan.wav,1_8_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,7,0,,-999999,37,292132,1,240,292372,SenarioProc,1,SenarioList,,,,10,2,17,10,1_10_con.wav,1_10_pan.wav,1_10_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,8,0,,-999999,37,297982,1,214,298196,SenarioProc,1,SenarioList,,,,3,2,18,3,1_3_con.wav,1_3_pan.wav,1_3_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,9,0,,-999999,30,302965,1,527,303492,SenarioProc,1,SenarioList,,,,6,2,19,6,1_6_con.wav,1_6_pan.wav,1_6_con.wav
KoreanPoliteness_Perception_2_Hangul,31,1,24,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">4772491452034</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-13T18:00:00Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,782969916,5/13/2013,11:00:00,6:00:00 PM,female,2,Blockproc,SpeakerList,1,1,2,1,10,0,,-999999,33,309248,1,300,309548,SenarioProc,1,SenarioList,,,,5,2,20,5,1_5_con.wav,1_5_pan.wav,1_5_con.wav
